"migratieachtergrond","perioden","totaal"
"SintLucia";"1999";41
"SintLucia";"2000";50
"SintLucia";"2001";50
"SintLucia";"2002";60
"SintLucia";"2003";62
"SintLucia";"2004";60
"SintLucia";"2005";65
"SintLucia";"2006";69
"SintLucia";"2007";63
"SintLucia";"2008";56
"SintLucia";"2009";56
"SintLucia";"2010";66
"SintLucia";"2011";71
"SintLucia";"2012";68
"SintLucia";"2013";66
"SintLucia";"2014";75
"SintLucia";"2015";84
"SintLucia";"2016";89
"SintLucia";"2017";90
"SintMaarten(Nederlandsdeel)";"1997";0
"SintMaarten(Nederlandsdeel)";"1998";0
"SintMaarten(Nederlandsdeel)";"1999";0
"SintMaarten(Nederlandsdeel)";"2000";0
"SintMaarten(Nederlandsdeel)";"2001";0
"SintMaarten(Nederlandsdeel)";"2002";0
"SintMaarten(Nederlandsdeel)";"2003";0
"SintMaarten(Nederlandsdeel)";"2004";0
"SintMaarten(Nederlandsdeel)";"2005";0
"SintMaarten(Nederlandsdeel)";"2006";0
"SintMaarten(Nederlandsdeel)";"2007";0
"SintMaarten(Nederlandsdeel)";"2008";0
"SintMaarten(Nederlandsdeel)";"2009";0
"SintMaarten(Nederlandsdeel)";"2010";0
"SintMaarten(Nederlandsdeel)";"2011";0
"SintMaarten(Nederlandsdeel)";"2012";0
"SintMaarten(Nederlandsdeel)";"2013";3
"SintMaarten(Nederlandsdeel)";"2014";6
"SintMaarten(Nederlandsdeel)";"2015";13
"SintMaarten(Nederlandsdeel)";"2016";17
"SintMaarten(Nederlandsdeel)";"2017";33
"Suriname";"1997";285524
"Suriname";"1998";290467
"Suriname";"1999";296984
"Suriname";"2000";302514
"Suriname";"2001";308824
"Suriname";"2002";315177
"Suriname";"2003";320658
"Suriname";"2004";325281
"Suriname";"2005";329430
"Suriname";"2006";331890
"Suriname";"2007";333504
"Suriname";"2008";335799
"Suriname";"2009";338678
"Suriname";"2010";342279
"Suriname";"2011";344734
"Suriname";"2012";346797
"Suriname";"2013";347631
"Suriname";"2014";348291
"Suriname";"2015";348662
"Suriname";"2016";349022
"Suriname";"2017";349978
"TrinidadenTobago";"1997";650
"TrinidadenTobago";"1998";695
"TrinidadenTobago";"1999";732
"TrinidadenTobago";"2000";742
"TrinidadenTobago";"2001";785
"TrinidadenTobago";"2002";805
"TrinidadenTobago";"2003";840
"TrinidadenTobago";"2004";857
"TrinidadenTobago";"2005";868
"TrinidadenTobago";"2006";889
"TrinidadenTobago";"2007";889
"TrinidadenTobago";"2008";881
"TrinidadenTobago";"2009";896
"TrinidadenTobago";"2010";921
"TrinidadenTobago";"2011";922
"TrinidadenTobago";"2012";933
"TrinidadenTobago";"2013";946
"TrinidadenTobago";"2014";946
"TrinidadenTobago";"2015";975
"TrinidadenTobago";"2016";994
"TrinidadenTobago";"2017";1029
"Turks-enCaicoseilanden";"1997";1
"Turks-enCaicoseilanden";"1998";1
"Turks-enCaicoseilanden";"1999";0
"Turks-enCaicoseilanden";"2000";0
"Turks-enCaicoseilanden";"2001";0
"Turks-enCaicoseilanden";"2002";0
"Turks-enCaicoseilanden";"2003";1
"Turks-enCaicoseilanden";"2004";1
"Turks-enCaicoseilanden";"2005";1
"Turks-enCaicoseilanden";"2006";1
"Turks-enCaicoseilanden";"2007";1
"Turks-enCaicoseilanden";"2008";3
"Turks-enCaicoseilanden";"2009";3
"Turks-enCaicoseilanden";"2010";2
"Turks-enCaicoseilanden";"2011";2
"Turks-enCaicoseilanden";"2012";2
"Turks-enCaicoseilanden";"2013";2
"Turks-enCaicoseilanden";"2014";2
"Turks-enCaicoseilanden";"2015";1
"Turks-enCaicoseilanden";"2016";2
"Turks-enCaicoseilanden";"2017";1
"Uruguay";"1997";819
"Uruguay";"1998";842
"Uruguay";"1999";866
"Uruguay";"2000";886
"Uruguay";"2001";902
"Uruguay";"2002";934
"Uruguay";"2003";962
"Uruguay";"2004";987
"Uruguay";"2005";997
"Uruguay";"2006";1011
"Uruguay";"2007";1027
"Uruguay";"2008";1050
"Uruguay";"2009";1078
"Uruguay";"2010";1069
"Uruguay";"2011";1049
"Uruguay";"2012";1078
"Uruguay";"2013";1092
"Uruguay";"2014";1117
"Uruguay";"2015";1135
"Uruguay";"2016";1148
"Uruguay";"2017";1169
"Venezuela";"1997";2384
"Venezuela";"1998";2565
"Venezuela";"1999";2729
"Venezuela";"2000";2948
"Venezuela";"2001";3181
"Venezuela";"2002";3480
"Venezuela";"2003";3717
"Venezuela";"2004";3952
"Venezuela";"2005";4090
"Venezuela";"2006";4216
"Venezuela";"2007";4316
"Venezuela";"2008";4450
"Venezuela";"2009";4682
"Venezuela";"2010";4936
"Venezuela";"2011";5145
"Venezuela";"2012";5315
"Venezuela";"2013";5556
"Venezuela";"2014";5721
"Venezuela";"2015";6002
"Venezuela";"2016";6269
"Venezuela";"2017";6530
"Verenigde Staten van Amerika";"1997";23506
"Verenigde Staten van Amerika";"1998";24479
"Verenigde Staten van Amerika";"1999";25666
"Verenigde Staten van Amerika";"2000";26808
"Verenigde Staten van Amerika";"2001";28080
"Verenigde Staten van Amerika";"2002";29093
"Verenigde Staten van Amerika";"2003";29859
"Verenigde Staten van Amerika";"2004";30161
"Verenigde Staten van Amerika";"2005";30482
"Verenigde Staten van Amerika";"2006";30726
"Verenigde Staten van Amerika";"2007";31154
"Verenigde Staten van Amerika";"2008";31478
"Verenigde Staten van Amerika";"2009";32423
"Verenigde Staten van Amerika";"2010";32915
"Verenigde Staten van Amerika";"2011";33749
"Verenigde Staten van Amerika";"2012";34588
"Verenigde Staten van Amerika";"2013";35357
"Verenigde Staten van Amerika";"2014";35736
"Verenigde Staten van Amerika";"2015";36944
"Verenigde Staten van Amerika";"2016";38494
"Verenigde Staten van Amerika";"2017";40022
